userId,movieID,rating,timestamp
73,5174,4,1352959898
73,5209,1.5,1256559095
73,5219,3.5,1279948092
73,5238,5,1308113349
73,5258,2.5,1287575320
73,5260,4,1441513891
73,5261,3,1255503838
73,5262,2.5,1255586520
73,5276,3.5,1423801745
73,5301,4,1273217198
73,5307,3.5,1448953187
73,5308,3.5,1435474813
73,5339,4,1456039436
73,5391,4.5,1406172202
73,5393,3.5,1303464741
73,5394,3,1255742433
73,5396,1.5,1255589173
73,5400,3.5,1312496376
73,5403,3,1456039039
73,5404,1,1256029799
73,5405,2.5,1256030665
73,5406,3.5,1255844984
73,5438,3.5,1411451654
73,5443,2.5,1427170338
73,5445,3,1255596174
73,5446,4,1304412427
73,5448,2,1456039261
73,5481,3.5,1255742327
73,5486,3.5,1348568288
73,5487,4.5,1398568522
73,5488,2.5,1456039172
73,5489,4.5,1304411558
73,5492,3,1255502811
73,5499,3,1256017177
73,5538,2.5,1256019169
73,5539,4,1381126678
73,5545,3,1255593134
73,5548,3,1255608196
73,5550,2,1255843862
73,5551,0.5,1255588939
73,5573,3.5,1441522129
73,5575,0.5,1255588886
73,5577,2.5,1255594684
73,5585,4,1348568180
73,5594,4,1464751323
73,5597,4,1448953173
73,5599,3,1296460230
73,5602,3.5,1255591865
73,5608,3.5,1475989020
73,5618,0.5,1255592030
73,5620,3.5,1304412144
73,5621,4.5,1404370289
73,5625,4,1255844819
73,5627,3,1255597036
73,5635,3,1256019079
73,5643,2.5,1255742417
73,5710,4,1255851182
73,5764,4.5,1398568001
73,5793,3.5,1359617333
73,5807,3,1406172493
73,5818,4.5,1347441796
73,5826,3.5,1456038539
73,5829,3.5,1469772963
73,5830,4,1432788454
73,5839,3.5,1437710037
73,5848,4,1317177146
73,5851,3,1255587770
73,5854,4,1427170642
73,5872,4,1427170496
73,5884,2.5,1255589582
73,5887,4.5,1359974275
73,5888,4,1427170460
73,5890,4.5,1423801920
73,5899,4.5,1369206010
73,5905,3.5,1255590127
73,5913,2.5,1255501883
73,5917,4,1319337509
73,5919,4,1474263883
73,5920,2,1256029681
73,5921,4.5,1295874824
73,5923,4.5,1282543364
73,5929,2.5,1337593382
73,5930,3,1255596884
73,5941,1,1456039398
73,5942,5,1350192496
73,5943,3.5,1431234249
73,5949,2,1255589041
73,5951,3.5,1255947240
73,5952,4,1427170205
73,5955,3,1427168079
73,5962,4,1319337521
73,5981,3.5,1262838012
73,5984,4.5,1422335423
73,5988,5,1255844444
73,5992,4,1381126659
73,5993,3.5,1457597312
73,5996,3.5,1469772912
73,5998,3,1255596762
73,6015,4,1406171407
73,6021,3.5,1255844160
73,6024,0.5,1354679048
73,6031,1,1255587749
73,6033,1,1255743146
73,6035,4.5,1295591221
73,6046,3,1255596758
73,6049,3,1255595655
73,6056,3.5,1337593113
73,6087,3,1289046552
73,6091,4,1469772672
73,6103,4.5,1255508160
73,6105,2.5,1255845334
73,6123,3,1255843857
73,6131,4,1301481269
73,6132,1,1255587163
73,6133,5,1259323569
73,6134,4,1273217166
73,6140,3,1255595926
73,6153,2,1256018225
73,6159,4,1345798859
73,6163,3,1255507534
73,6173,2.5,1255607814
73,6177,3,1369513542
73,6179,3,1257228496
73,6183,3,1255591870
73,6193,3.5,1255844803
73,6195,3.5,1309414233
73,6200,2,1255506326
73,6208,3,1255596097
73,6217,2.5,1255845337
73,6220,3.5,1255508666
73,6224,3.5,1255592012
73,6232,3,1255845325
73,6238,4.5,1289377714
73,6239,4,1331809803
73,6249,1.5,1256029685
73,6263,3.5,1457320124
73,6273,3.5,1256028349
73,6282,3.5,1369513527
73,6287,3,1255505821
73,6292,1.5,1256029392
73,6294,4,1348567955
73,6295,3.5,1312496387
73,6305,3.5,1411355658
73,6308,3,1417081946
73,6309,2.5,1257228521
73,6318,4,1255503794
73,6323,3,1255844003
73,6337,3,1256030828
73,6338,3.5,1454043394
73,6367,3.5,1304412896
73,6375,1,1255588757
73,6376,4,1337593212
73,6380,3,1256030820
73,6384,4,1284880889
73,6386,3.5,1255502976
73,6388,4,1315969272
73,6391,4,1304412870
73,6394,3,1309414323
73,6402,4,1302152616
73,6409,4.5,1288782721
73,6416,2,1256559191
73,6417,4,1288096054
73,6424,3,1427170230
73,6425,2.5,1257229414
73,6433,2.5,1454042655
73,6436,4,1261217204
73,6440,0.5,1255742925
73,6442,1,1255591703
73,6445,3.5,1255844928
73,6446,2.5,1255742920
73,6447,3,1255508977
73,6458,4,1355922906
73,6459,3,1369515354
73,6460,0.5,1255587403
73,6467,3.5,1255584710
73,6473,1,1255586255
73,6476,2.5,1454042857
73,6478,2.5,1362112175
73,6479,3.5,1411355653
73,6481,4,1418784900
73,6484,3.5,1255844905
73,6490,3.5,1255593521
73,6506,4,1303465599
73,6508,3,1255504580
73,6513,0.5,1255586400
73,6519,4,1256027956
73,6522,3.5,1296460156
73,6533,3.5,1255502085
73,6536,3.5,1255506853
73,6537,3.5,1466320346
73,6540,4,1345798905
73,6545,0.5,1255587385
73,6550,4,1369514062
73,6555,3.5,1457597587
73,6556,4.5,1354676065
73,6557,4.5,1268806416
73,6563,2.5,1256030711
73,6572,4,1354676002
73,6574,3,1422335258
73,6582,2.5,1255586478
73,6583,2.5,1259837617
73,6584,3.5,1255502965
73,6586,2.5,1257164355
73,6587,3,1256030617
73,6590,4,1306826934
73,6614,5,1441514296
73,6615,3,1286699648
73,6622,2.5,1256030870
73,6623,1,1255588747
73,6626,1,1255586233
73,6629,3,1255596877
73,6644,2.5,1255845225
73,6645,4.5,1337593162
73,6653,4,1441514086
73,6655,3,1255501684
73,6664,4,1337593096
73,6666,2.5,1309414319
73,6669,3,1454042794
73,6670,3.5,1255592002
73,6673,3.5,1441513955
73,6677,3,1256029140
73,6679,3.5,1255502108
73,6683,4.5,1315969200
73,6692,2,1348568291
73,6699,4,1255502672
73,6701,3,1257228572
73,6703,3.5,1255591698
73,6706,2,1255742621
73,6708,3,1255503784
73,6714,4.5,1304411411
73,6715,2,1256018404
73,6722,4,1274526720
73,6723,3.5,1384070152
73,6724,4,1311653909
73,6731,3,1257228718
73,6734,2.5,1256018025
73,6736,3.5,1312496372
73,6738,2,1256029937
73,6744,3,1256017323
73,6747,3,1255947527
73,6748,0.5,1255588933
73,6750,4,1270610590
73,6754,4,1260273754
73,6756,3,1255503405
73,6760,3.5,1323247224
73,6769,3.5,1255844923
73,6770,4,1285673360
73,6773,4,1312496234
73,6778,4,1312496164
73,6785,4,1457598523
73,6786,2.5,1256030803
73,6787,3,1369514644
73,6788,4,1264751836
73,6794,3.5,1281668271
73,6800,4,1302604152
73,6810,3,1255844816
73,6814,4.5,1259837542
73,6817,3.5,1255501962
73,6819,2.5,1256029998
73,6821,4.5,1255508012
73,6822,3.5,1255504199
73,6828,2,1423801583
73,6830,2.5,1286794236
73,6836,4,1464751381
73,6841,2.5,1255596747
73,6843,3.5,1255505761
73,6849,3.5,1255502960
73,6851,3,1457598052
73,6855,2.5,1255596552
73,6856,2.5,1473060722
73,6857,4,1255508166
73,6859,2,1256559213
73,6874,1.5,1255594676
73,6881,3.5,1255844900
73,6882,1,1255586222
73,6883,3,1255592007
73,6884,4,1255844632
73,6891,1.5,1255596555
73,6897,0.5,1255586134
73,6901,1,1255501589
73,6902,3,1454042795
73,6905,4,1471759060
73,6908,1,1255586976
73,6910,4,1259837601
73,6917,5,1345798871
73,6918,3.5,1427170416
73,6922,3,1255501647
73,6929,2.5,1435472881
73,6930,3.5,1454042671
73,6931,1,1255589062
73,6934,2.5,1454043041
73,6945,3,1255597366
73,6948,3,1255596548
73,6949,3.5,1255606270
73,6960,1.5,1255591493
73,6967,2.5,1257228964
73,6974,2,1454042917
73,6978,4.5,1255607031
73,6979,2,1255503396
73,6981,3,1255508072
73,6982,2.5,1255591693
73,6983,2,1255593506
73,6985,2,1255844138
73,6989,4,1255503392
73,6991,5,1259323222
73,6999,3.5,1437711118
73,7002,4,1259323854
73,7005,3,1255505738
73,7006,3,1288697624
73,7007,4,1304411580
73,7018,3.5,1457597334
73,7023,3.5,1255843975
73,7030,3,1369514646
73,7033,3.5,1457318292
73,7034,0.5,1255588727
73,7039,3.5,1255844953
73,7060,1,1256559067
73,7061,3.5,1430034154
73,7069,4,1384069863
73,7071,0.5,1255587337
73,7072,3.5,1255504546
73,7075,3.5,1266309913
73,7076,5,1255587902
73,7077,2,1256018282
73,7078,3,1255742863
73,7087,0.5,1255586420
73,7090,3,1337593619
73,7094,4,1259325788
73,7095,2,1454042733
73,7102,4,1441513491
73,7112,1,1255589051
73,7114,4.5,1296209705
73,7120,4,1312495981
73,7121,5,1267705501
73,7122,4,1435472671
73,7123,4.5,1255606209
73,7125,3.5,1418785824
73,7131,4,1262826563
73,7141,3,1406172474
73,7144,4.5,1329122482
73,7156,3.5,1460517652
73,7158,0.5,1255506219
73,7159,4,1432523734
73,7167,3.5,1255851305
73,7170,3.5,1255501824
73,7184,4,1441513660
73,7188,3.5,1427170617
73,7189,4,1334134888
73,7197,3,1255509258
73,7198,3,1273231862
73,7199,3.5,1423801587
73,7203,3.5,1369515334
73,7206,4,1272351330
73,7210,4,1259037238
73,7211,4,1315969142
73,7214,4,1256944127
73,7216,3,1454042683
73,7219,3.5,1255508067
73,7220,3,1257228665
73,7223,2.5,1454042767
73,7233,3.5,1289995423
73,7236,3.5,1348567926
73,7237,4,1284880892
73,7238,2.5,1255851331
73,7239,0.5,1261217423
73,7243,3.5,1255584542
73,7250,3,1260280418
73,7254,4,1262471588
73,7263,3.5,1256639055
73,7266,3,1476086345
73,7269,2.5,1255850946
73,7270,4.5,1275964203
73,7275,3.5,1312496413
73,7287,3.5,1255505699
73,7293,4,1319336907
73,7311,0.5,1257228032
73,7315,3,1263197192
73,7317,4,1312496343
73,7320,4.5,1406172090
73,7325,3.5,1264835071
73,7332,3.5,1268808266
73,7335,4.5,1457597657
73,7341,4,1280749920
73,7346,4,1262487606
73,7349,3,1262490949
73,7350,4,1257418656
73,7358,3.5,1369514017
73,7363,2,1260877856
73,7366,4,1262660477
73,7374,3.5,1441513896
73,7378,4,1311319024
73,7392,3,1437711220
73,7397,4,1279948740
73,7405,4.5,1279948672
73,7413,4,1261487370
73,7416,4,1331019387
73,7423,3,1270610716
73,7427,3,1279948662
73,7439,4,1273212258
73,7456,4.5,1270626393
73,7460,4.5,1369205637
73,7466,4,1284788822
73,7482,3.5,1432523566
73,7485,3.5,1279947051
73,7487,4,1288782501
73,7493,3.5,1471493475
73,7501,2,1288697300
73,7502,3.5,1277244869
73,7504,4,1287639123
73,7509,4.5,1274171831
73,7510,3.5,1279948640
73,7527,2.5,1286184933
73,7530,3.5,1293747419
73,7533,3.5,1293747383
73,7535,2.5,1454042956
73,7548,3,1286699464
73,7551,2.5,1295874843
73,7554,3.5,1289045492
73,7556,3,1369514012
73,7557,4.5,1290170524
73,7560,3.5,1288262844
73,7565,2,1454041525
73,7572,4.5,1280207089
73,7574,3.5,1337594376
73,7575,4,1334134881
73,7576,4,1354676128
73,7584,3.5,1296730408
73,7585,3.5,1470450406
73,7587,4,1281668137
73,7591,5,1286364707
73,7594,3.5,1334396237
73,7600,3.5,1337593917
73,7601,4,1290923031
73,7602,3.5,1476081506
73,7606,2.5,1457597559
73,7609,3.5,1304412705
73,7614,4,1288095832
73,7619,4.5,1295875330
73,7620,4,1293747396
73,7630,4,1303283044
73,7635,3,1320810425
73,7638,2.5,1457597487
73,7648,3.5,1437709564
73,7660,3.5,1300946992
73,7661,5,1303464661
73,7662,4,1294806059
73,7664,2.5,1406172509
73,7668,4,1331889469
73,7671,4,1312496405
73,7676,4,1301291585
73,7680,3.5,1471332805
73,7692,4,1411355319
73,7696,4,1311318839
73,7699,4.5,1374355498
73,7707,4,1323226011
73,7722,3,1411452415
73,7730,4,1311318846
73,7746,3,1315968775
73,7749,4,1311651421
73,7763,5,1308222797
73,7768,4.5,1431584367
73,7770,4.5,1315968748
73,7778,4,1348567976
73,7780,3.5,1317176746
73,7785,4,1384069356
73,7800,3.5,1369515303
73,7809,4.5,1330240107
73,7815,4.5,1348567873
73,7819,4,1316757783
73,7820,4,1319336798
73,7821,3.5,1457597592
73,7823,4,1320810413
73,7835,3.5,1319336835
73,7842,4,1317176741
73,7843,4.5,1312496402
73,7844,3.5,1345798952
73,7845,3.5,1357553094
73,7846,4,1320810254
73,7857,3.5,1324634215
73,7867,3.5,1325543528
73,7871,4.5,1323857570
73,7883,3.5,1431406208
73,7888,3,1329461095
73,7891,4.5,1337593575
73,7895,4.5,1324634205
73,7899,3,1329122460
73,7911,3.5,1345799028
73,7915,3.5,1325685214
73,7916,3.5,1329461077
73,7920,4,1430706568
73,7950,3.5,1348568449
73,7952,4,1337593368
73,7954,4,1345798866
73,7962,4,1326315218
73,7964,4,1334396206
73,7977,3,1457597425
73,7990,3,1329986644
73,8016,5,1448953095
73,8019,3,1411452403
73,8022,3.5,1345799036
73,8024,4,1334396050
73,8032,3.5,1348568088
73,8033,4.5,1339743740
73,8034,4,1348568138
73,8035,5,1347441732
73,8040,2.5,1352959770
73,8042,4,1350192390
73,8051,4,1352959766
73,8055,3.5,1351406444
73,8056,4,1339743735
73,8062,4,1351406414
73,8065,4,1357552636
73,8070,3.5,1437711595
73,8071,3,1398570058
73,8073,3,1398570053
73,8083,4,1355736140
73,8086,3.5,1437711059
73,8087,4.5,1398570027
73,8088,4.5,1398570019
73,8090,4,1345799054
73,8092,3.5,1358144551
73,8101,3.5,1437711174
73,8102,3.5,1398570077
73,8105,3.5,1348568386
73,8107,3.5,1398570066
73,8108,4.5,1398569999
73,8109,4,1398569927
73,8110,3.5,1437711131
73,8113,4.5,1354675993
73,8114,2.5,1359358796
73,8117,3,1348568337
73,8121,3.5,1441514105
73,8129,3.5,1454043300
73,8132,4,1354675986
73,8140,3.5,1369515292
73,8142,4,1374355461
73,8144,4.5,1374355516
73,8159,4,1374355492
73,8169,4.5,1357552147
73,8175,3.5,1357552193
73,8179,3.5,1369206362
73,8180,4,1369205846
73,8181,3.5,1374355488
73,8183,4.5,1357552149
73,8207,3.5,1437710825
73,8212,4.5,1355735865
73,8213,4,1427170660
73,8218,4,1364009534
73,8226,3.5,1357552186
73,8227,4.5,1369206612
73,8229,4,1362112152
73,8246,3.5,1370057754
73,8262,4,1437709595
73,8270,4,1369205631
73,8280,4.5,1437104737
73,8295,4,1409452760
73,8302,3.5,1411452577
73,8308,3.5,1378179817
73,8309,4,1454043331
73,8312,4,1395986174
73,8314,4.5,1427170676
73,8318,2.5,1454041530
73,8319,4,1369205577
73,8326,3.5,1374355582
73,8335,4,1437104788
73,8337,3,1409452741
73,8338,4,1437104521
73,8344,2.5,1457596601
73,8346,2.5,1454042845
73,8347,3,1406171923
73,8354,2,1457597113
73,8361,3,1437104561
73,8365,3.5,1418462292
73,8368,3,1427170398
73,8406,4.5,1395986150
73,8411,4.5,1395986058
73,8413,4.5,1398567572
73,8418,3.5,1457597402
73,8425,4,1395986019
73,8435,3.5,1411452394
73,8438,4,1411355255
73,8441,4.5,1398567543
73,8455,0.5,1390015641
73,8456,3.5,1404370211
73,8457,3,1427170708
73,8464,4.5,1395986157
73,8469,4.5,1395986160
73,8470,3.5,1404370215
73,8471,4,1418461939
73,8474,3.5,1406172291
73,8479,3.5,1457597419
73,8481,4,1454043018
73,8494,3.5,1427170706
73,8496,3.5,1398570071
73,8498,3.5,1437711587
73,8501,3.5,1411452354
73,8508,5,1435472609
73,8518,4,1410578415
73,8522,3.5,1437104540
73,8524,4,1427170717
73,8535,4.5,1417081790
73,8537,4.5,1422335272
73,8546,3,1411452818
73,8549,3.5,1409452259
73,8553,2,1411452812
73,8556,4,1432523533
73,8560,4.5,1404370180
73,8576,3,1409452254
73,8582,3,1457597194
73,8583,4,1411355333
73,8584,2.5,1454043389
73,8592,3.5,1423801674
73,8593,2.5,1454043328
73,8597,4,1411355268
73,8598,3.5,1454043334
73,8601,4,1454043365
73,8610,4.5,1427168087
73,8612,2.5,1423801598
73,8621,3.5,1422335674
73,8623,4.5,1427168057
73,8624,4,1422335277
73,8627,3,1454042867
73,8636,3,1457597515
73,8638,5,1409205899
73,8648,4,1418462083
73,8651,2.5,1427170549
73,8657,3,1457597407
73,8667,4,1437104690
73,8671,3.5,1418462052
73,8680,4,1431406217
73,8681,3,1457597605
73,8688,4.5,1417081980
73,8689,5,1448953211
73,8692,3.5,1423801646
73,8697,4,1417593332
73,8701,4.5,1423801600
73,8706,4,1432523152
73,8707,3.5,1437711208
73,8708,3,1437711165
73,8714,3.5,1418462066
73,8719,4,1432788703
73,8721,0.5,1454042838
73,8731,3,1457597665
73,8732,4,1457597352
73,8738,3,1454042923
73,8744,3.5,1431232449
73,8752,3,1454042873
73,8765,3.5,1454042779
73,8769,3.5,1431233322
73,8779,3.5,1431233272
73,8783,5,1435472640
73,8784,4.5,1454041548
73,8786,4,1466320057
73,8788,3,1466320222
73,8790,4.5,1456038880
73,8792,3.5,1474255427
73,8799,3.5,1437711226
73,8817,3.5,1457597882
73,8825,4.5,1460517538
73,8860,3.5,1437709660
73,8861,3.5,1432523179
73,8898,3.5,1466320172
73,8903,4.5,1448953050
73,8928,3,1466320258
73,8948,3.5,1470720695
73,8958,4,1437711245
73,8959,4,1460517533
73,8963,3.5,1457597863
73,8973,3,1456038901
73,8976,4,1456038576
73,8998,3.5,1471332767
73,9000,4,1469772876
73,9035,4,1456038516
73,9047,3.5,1457332236
73,9069,3.5,1466320302
73,9072,3,1466320393
73,9074,4,1476080611
73,9084,3.5,1460517484
73,9089,4,1470719796
73,9095,3,1469772608
73,9098,3.5,1473060620
73,9115,3,1474255459
73,9119,4.5,1474255532
74,10,5,942704394
74,16,3,942705457
74,17,4,942705568
74,97,4,942703730
74,101,5,942705318
74,133,4,942703172
74,233,5,942705457
74,322,4,942705608
74,473,5,942705304
74,525,5,942703172
74,540,1,942703569
74,734,5,942705568
74,858,4,942703337
74,872,3,942703678
74,889,3,942705648
74,913,5,942703678
74,954,5,942705496
74,967,5,942705496
74,1027,5,942705381
74,1056,4,942705413
74,1118,4,942703172
74,1244,4,942703172
74,1258,5,942705533
74,1353,4,942705382
74,1360,2,942705232
74,1361,5,942704332
74,1450,3,942704723
74,1481,4,942702876
74,1482,5,942703038
74,1517,3,942705496
74,1524,4,942705608
74,1563,4,942703038
74,1565,4,942703038
74,1591,5,942703474
74,1667,5,942705708
74,1723,4,942704005
74,1740,3,942704863
74,1847,4,942704616
74,1907,5,942703337
74,1993,5,942705899
74,2038,4,942704668
74,2043,3,942704192
74,2063,5,942705678
74,2064,4,942705303
74,2104,4,942703093
74,2115,3,942705648
74,2161,4,942702937
74,2169,4,942702971
74,2213,4,942703538
75,1,3,1165607201
75,3,3,1143047700
75,32,4,1165607192
75,141,4,1143049641
75,226,4.5,1143048074
75,233,4.5,1143049571
75,283,2,1165607377
75,285,4,1165597501
75,316,3,1143047643
75,319,4.5,1143048140
75,322,4,1143048117
75,333,2,1143047471
75,342,4,1143049541
75,344,0.5,1165607346
75,392,2,1143047458
75,428,3,1143047880
75,456,0.5,1143047478
75,467,3,1165596956
75,473,4,1143048687
75,486,4,1143048797
75,523,4,1165607264
75,525,1,1143047916
75,600,4,1143047668
75,651,1,1143047463
75,657,3,1143048961
75,696,1,1143048947
75,708,1,1165596837
75,721,3,1143048856
75,726,4,1143049098
75,730,4.5,1143049193
75,745,4.5,1143049074
75,754,4,1165607749
75,774,4,1143048735
75,776,4,1165607773
75,872,0.5,1143047705
75,905,3,1143047928
75,954,4,1143048680
75,955,3.5,1165607559
75,956,4,1165607472
75,959,3.5,1143048840
75,964,3.5,1143048887
75,965,0.5,1143048986
75,971,4,1143048691
75,976,4,1165596756
75,978,0.5,1143048977
75,982,1,1143047503
75,990,3,1143048836
75,995,3,1165607261
75,1008,4,1165607757
75,1013,4.5,1143047710
75,1014,4,1165607737
75,1020,3.5,1165607211
75,1025,4,1165607206
75,1027,4,1143048849
75,1033,4,1165596933
75,1043,4,1143048844
75,1046,4.5,1165607763
75,1051,3,1143048004
75,1101,2,1143048064
75,1103,0.5,1165607144
75,1117,0.5,1143048164
75,1168,3.5,1143048156
75,1220,3,1143047444
75,1254,2.5,1143049592
75,1258,4,1143047448
75,1330,4,1143048056
75,1360,3,1165607364
75,1481,0.5,1143047624
75,1530,3,1143048523
75,1557,3,1143047921
75,1566,3,1143048053
75,1568,3.5,1143048090
75,1574,4.5,1143047874
75,1575,3.5,1143047679
75,1676,3,1143047997
75,1693,3,1143048070
75,1717,4.5,1143048175
75,1723,2.5,1165607133
75,1729,3.5,1143047685
75,1730,4,1165607636
75,1764,3.5,1143048532
75,1820,4,1165596884
75,1822,4,1143047960
75,1829,2.5,1143048305
75,1867,2,1143047636
75,1882,3,1143048520
75,1934,4.5,1143048106
75,1935,2.5,1143049630
75,1963,4.5,1143048615
75,2005,4,1143049615
75,2063,5,1165607547
75,2084,3,1165607066
75,2155,5,1143048712
75,2166,1.5,1143048602
75,2169,0.5,1143047691
75,2242,2,1143047689
75,2274,4.5,1165596737
75,2339,3.5,1143048020
75,2375,3.5,1143048746
75,2403,3,1143048172
75,2417,4,1165607415
75,2427,3,1143048565
75,2437,4,1143048267
75,2481,3.5,1143047896
75,2532,2,1143049546
75,2609,3.5,1143048546
75,2720,4,1143049565
75,2805,0.5,1165607272
75,2926,4,1165596914
75,3034,3,1143047490
75,3157,3.5,1143047941
75,3166,4,1165607230
75,3365,3,1143048203
75,3368,4.5,1143048829
75,3420,3.5,1143049532
75,3602,2.5,1165607291
75,3754,4,1143048182
75,3802,4,1143048879
75,3857,4,1143048866
75,3859,4.5,1143048659
75,3864,2.5,1165607318
75,3872,4.5,1143048707
75,3914,3.5,1143048060
75,3986,2,1165607360
75,4140,4,1143049523
75,4309,4,1143048930
75,4396,4.5,1143048725
75,4583,3.5,1143048192
75,4692,3,1165607372
75,4831,4,1165607099
75,5027,5,1143048765
75,5079,4,1143048629
75,5128,4.5,1143048967
75,5219,3,1143047861
75,5462,4,1143048671
75,5487,4,1143049061
75,5625,4.5,1143048646
75,5644,3,1165607136
75,5946,3,1165607299
75,6133,4.5,1143048773
75,6159,4.5,1143048683
75,6183,4,1165596823
75,6273,4,1165607919
75,6319,4,1165596874
75,6394,0.5,1165607897
76,44,5,1194384499
76,272,3,1194384318
76,476,3,1194384313
76,737,4,1194384411
76,775,4,1194384386
76,888,4.5,1194384460
76,944,3.5,1194384373
76,1024,3.5,1194384328
76,1174,4,1194384361
76,1583,4.5,1194384299
76,1648,3.5,1194384353
76,1850,4,1194384281
76,2368,4,1194384341
76,2926,3.5,1194384277
76,3124,4,1194384275
76,3193,2,1194384399
76,3428,4.5,1194384338
76,6404,4.5,1194384512
76,6584,3.5,1194384470
76,6742,3.5,1194384451
77,1,4,1163005363
77,6,3.5,1163252774
77,10,3,1183844529
77,32,4,1163013349
77,33,3.5,1163253023
77,38,2.5,1163253088
77,46,4,1163008777
77,59,3.5,1163252918
77,66,3.5,1163004464
77,71,3.5,1163219726
77,88,1.5,1163253105
77,101,3.5,1163013335
77,102,4,1183920234
77,123,3,1163253085
77,141,2,1183844506
77,143,3,1163286142
77,145,2.5,1163082488
77,153,2.5,1163219428
77,164,2,1163253082
77,185,3,1163253079
77,197,4.5,1163004353
77,204,1,1163125859
77,226,2.5,1163259531
77,233,4,1163006051
77,259,3.5,1163253117
77,263,2.5,1163252922
77,264,4,1163012798
77,267,3.5,1163012801
77,283,4,1163082508
77,285,4,1163006037
77,295,2,1163253047
77,305,2.5,1163253104
77,310,3,1163082485
77,315,3.5,1163082500
77,319,4,1163219321
77,322,3.5,1163006023
77,329,3,1163125780
77,332,3.5,1163219373
77,342,2.5,1163013353
77,345,2.5,1163013344
77,364,1.5,1163286164
77,392,3,1163277657
77,407,2.5,1163013330
77,428,3,1163006020
77,448,3,1183920204
77,486,2,1163013198
77,495,4.5,1163005103
77,520,1.5,1183920099
77,521,2.5,1163252886
77,522,3.5,1163082479
77,523,4,1163013341
77,524,3,1163013339
77,525,3.5,1163006012
77,526,3,1163013328
77,528,3.5,1163253015
77,530,2.5,1163253037
77,536,2,1183844492
77,562,2.5,1163013368
77,608,3,1183512581
77,616,3,1163253027
77,618,2,1163253163
77,620,4,1163079173
77,623,3,1183512477
77,627,4.5,1163004390
77,645,3.5,1163005369
77,683,3,1163219390
77,691,2.5,1163277702
77,741,4.5,1163004359
77,746,3.5,1183920326
77,841,3,1163253110
77,867,4,1163079436
77,871,3.5,1163252515
77,872,4,1163004406
77,889,3,1163253049
77,907,4,1163277603
77,913,4.5,1163012788
77,917,3,1183512491
77,954,4.5,1163013360
77,955,4.5,1163125789
77,956,4,1163082497
77,957,4,1163219937
77,958,4,1163252283
77,963,4,1163008790
77,965,3.5,1183920321
77,967,4,1163006027
77,971,3.5,1163253113
77,972,4.5,1163005217
77,974,3.5,1163013055
77,977,4.5,1163004386
77,979,3.5,1163012783
77,980,3,1183512498
77,995,4.5,1163125801
77,1013,3,1163252277
77,1017,4.5,1163915651
77,1020,4,1163082678
77,1025,3.5,1163006001
77,1029,3.5,1163219327
77,1033,3.5,1163079424
77,1037,4.5,1163004479
77,1046,4,1163079277
77,1067,4,1163005225
77,1121,3,1163252892
77,1126,3.5,1183920197
77,1132,2,1183920089
77,1220,4,1163125883
77,1225,4,1163125876
77,1240,3.5,1163286102
77,1254,3.5,1163253071
77,1258,1.5,1183920103
77,1264,2.5,1163219409
77,1282,4,1163082518
77,1316,3.5,1163277597
77,1333,4,1183920299
77,1337,3.5,1163915779
77,1353,3,1183844513
77,1360,2,1163252930
77,1368,3.5,1163079388
77,1390,2.5,1163269736
77,1392,2.5,1163219656
77,1394,2.5,1183844547
77,1481,2,1163286171
77,1487,2,1163252812
77,1524,2.5,1163253127
77,1530,4.5,1166027866
77,1531,3,1183920347
77,1563,3.5,1183920251
77,1564,3.5,1183920333
77,1568,4,1163082649
77,1574,4,1183844575
77,1575,3.5,1163286265
77,1584,3.5,1163004544
77,1616,2.5,1163915788
77,1642,3.5,1183920345
77,1666,4,1163277609
77,1676,4,1163915709
77,1698,4,1166027980
77,1699,4.5,1166027880
77,1723,4,1163219362
77,1729,4,1163005101
77,1800,4.5,1163259483
77,1814,3.5,1163005107
77,1837,4,1163738014
77,1867,3.5,1183844537
77,1906,2,1163252612
77,1959,3.5,1163219423
77,2005,4.5,1163005196
77,2026,3.5,1163277646
77,2027,3.5,1163277601
77,2038,3.5,1163738035
77,2039,4.5,1163004608
77,2063,4,1163079154
77,2083,2.5,1163738031
77,2084,4,1184948966
77,2104,1.5,1163006017
77,2115,3.5,1163219366
77,2116,3,1163219414
77,2139,2.5,1163252918
77,2148,4,1183920219
77,2161,4,1183844561
77,2165,3.5,1163125798
77,2168,3,1166027951
77,2169,1,1183844524
77,2174,4,1163253120
77,2213,4,1163253062
77,2233,4,1163219953
77,2242,3.5,1163125886
77,2253,2,1163259854
77,2289,3,1163013177
77,2339,3.5,1163125878
77,2341,4.5,1183844565
77,2375,4,1163005335
77,2381,4,1163004536
77,2397,3.5,1163277606
77,2398,2.5,1163277704
77,2399,3.5,1183920193
77,2410,4,1163005456
77,2437,4,1163004499
77,2454,4.5,1183920214
77,2468,4.5,1163005080
77,2477,3,1163259912
77,2507,3.5,1163082621
77,2532,4,1163286260
77,2533,2.5,1163738069
77,2553,3.5,1183920264
77,2569,4,1163252250
77,2577,4,1163219938
77,2621,3,1163259527
77,2632,4.5,1163265784
77,2710,4,1166027886
77,2711,3.5,1166027891
77,2712,3,1166027895
77,2720,1.5,1183844498
77,2726,0.5,1183920246
77,2728,4.5,1163005031
77,2736,3,1183512502
77,2744,2.5,1163219416
77,2745,1.5,1163260803
77,2773,4,1183920231
77,2819,4,1183920227
77,2861,3,1163006008
77,2894,1.5,1163915774
